
\n now ncombi=100 und dt=0.01
3_5 0.0012744
5_5 0.00125575
2_6 0.000367075
3_6 0.000375228
6_6 0.000383114
\n DG with combination now ncombi=10 und dt=0.1
2_2 0.0343013
2_3 0.0114942
3_3 0.0134302
2_4 0.00379536
3_4 0.00415372
4_4 0.00418683
2_5 0.00124204
3_5 0.00125369
5_5 0.00125575
2_6 0.000387269
3_6 0.000382135
6_6 0.000383114
\n DG without combination now ncombi=100 und dt=0.01
\n DG without combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n CG with combination now ncombi=100 und dt=0.01
\n DG without combination now ncombi=100 und dt=0.01
2_2 0.0268052
2_3 0.00955384
3_3 0.00970239
\n DG without combination now ncombi=100 und dt=0.01
2_2 0.0268052
2_3 0.00955384
\n DG without combination now ncombi=100 und dt=0.01
2_2 0.0237579
2_3 0.00897942
3_3 0.00936738
2_4 0.00323954
3_4 0.00338916
4_4 0.00342167
2_5 0.00118433
3_5 0.00122499
5_5 0.00123783
2_6 0.000430747
3_6 0.000440278
6_6 0.000443755
\n DG without combination now ncombi=100 und dt=0.01
\n DG without combination now ncombi=10 und dt=0.1
2_2 0.0237579
2_3 0.00897942
3_3 0.00936738
2_4 0.00323954
3_4 0.00338916
4_4 0.00342167
2_5 0.00118433
3_5 0.00122499
5_5 0.00123783
2_6 0.000430747
3_6 0.000440278
6_6 0.000443755
\n DG with combination now ncombi=100 und dt=0.01
2_2 0.0237579
2_3 0.00899969
3_3 0.00936738
2_4 0.00323021
3_4 0.00336916
4_4 0.00342167
2_5 0.0011759
3_5 0.00121804
5_5 0.00123783
2_6 0.000428148
3_6 0.000438632
6_6 0.000443755
\n DG with combination now ncombi=10 und dt=0.1
2_2 0.0237579
2_3 0.00897686
3_3 0.00936738
2_4 0.00322722
3_4 0.00337436
4_4 0.00342167
2_5 0.0011778
3_5 0.00122032
5_5 0.00123783
2_6 0.000428975
3_6 0.00043927
6_6 0.000443755
\n CG with combination now ncombi=100 und dt=0.01
2_2 0.0246825
2_3 0.0102059
3_3 0.0103866
2_4 0.0036361
3_4 0.00366973
4_4 0.00367281
2_5 0.00128316
3_5 0.00128775
5_5 0.00128835
2_6 0.000452582
3_6 0.00045313
6_6 0.000453212
\n CG with combination now ncombi=10 und dt=0.1
2_2 0.0246825
2_3 0.0102059
3_3 0.0103866
2_4 0.0036361
3_4 0.00366973
4_4 0.00367281
2_5 0.00128316
3_5 0.00128775
5_5 0.00128835
2_6 0.000452582
3_6 0.00045313
6_6 0.000453212
\n CG without combination now ncombi=100 und dt=0.01
2_2 0.0246825
2_3 0.0102059
3_3 0.0103866
2_4 0.0036361
3_4 0.00366973
4_4 0.00367281
2_5 0.00128316
3_5 0.00128775
5_5 0.00128835
2_6 0.000452582
3_6 0.00045313
6_6 0.000453212
\n CG without combination now ncombi=10 und dt=0.1
2_2 0.0246825
2_3 0.0102059
3_3 0.0103866
2_4 0.0036361
3_4 0.00366973
4_4 0.00367281
2_5 0.00128316
3_5 0.00128775
5_5 0.00128835
2_6 0.000452582
3_6 0.00045313
6_6 0.000453212
\n CG with combination now ncombi=100 und dt=0.01
2_2 0.0246825
2_3 0.0102059
3_3 0.0103866
2_4 0.0036361
3_4 0.00366973
4_4 0.00367281
2_5 0.00128316
