0.1875	0.375	-0.270465
0.25	0.375	-5.55112e-17
0.3125	0.375	0.270465
0.375	0.375	0.499753
0.4375	0.375	0.652959
0.5	0.375	0.706758
0.5625	0.375	0.652959
0.625	0.375	0.499753
0.6875	0.375	0.270465
0.75	0.375	1.11022e-16
0.8125	0.375	-0.270465
0.875	0.375	-0.499753
0.9375	0.375	-0.652959
1	0.375	-0.706758

0	0.4375	-0.923424
0.0625	0.4375	-0.853132
0.125	0.4375	-0.652959
0.1875	0.4375	-0.353379
0.25	0.4375	-5.55112e-17
0.3125	0.4375	0.353379
0.375	0.4375	0.652959
0.4375	0.4375	0.853132
0.5	0.4375	0.923424
0.5625	0.4375	0.853132
0.625	0.4375	0.652959
0.6875	0.4375	0.353379
0.75	0.4375	1.66533e-16
0.8125	0.4375	-0.353379
0.875	0.4375	-0.652959
0.9375	0.4375	-0.853132
1	0.4375	-0.923424

0	0.5	-0.999507
0.0625	0.5	-0.923424
0.125	0.5	-0.706758
0.1875	0.5	-0.382495
0.25	0.5	-5.55112e-17
0.3125	0.5	0.382495
0.375	0.5	0.706758
0.4375	0.5	0.923424
0.5	0.5	0.999507
0.5625	0.5	0.923424
0.625	0.5	0.706758
0.6875	0.5	0.382495
0.75	0.5	1.66533e-16
0.8125	0.5	-0.382495
0.875	0.5	-0.706758
0.9375	0.5	-0.923424
1	0.5	-0.999507

0	0.5625	-0.923424
0.0625	0.5625	-0.853132
0.125	0.5625	-0.652959
0.1875	0.5625	-0.353379
0.25	0.5625	-6.245e-17
0.3125	0.5625	0.353379
0.375	0.5625	0.652959
0.4375	0.5625	0.853132
0.5	0.5625	0.923424
0.5625	0.5625	0.853132
0.625	0.5625	0.652959
0.6875	0.5625	0.353379
0.75	0.5625	1.59595e-16
0.8125	0.5625	-0.353379
0.875	0.5625	-0.652959
0.9375	0.5625	-0.853132
1	0.5625	-0.923424

0	0.625	-0.706758
0.0625	0.625	-0.652959
0.125	0.625	-0.499753
0.1875	0.625	-0.270465
0.25	0.625	-6.93889e-17
0.3125	0.625	0.270465
0.375	0.625	0.499753
0.4375	0.625	0.652959
0.5	0.625	0.706758
0.5625	0.625	0.652959
0.625	0.625	0.499753
0.6875	0.625	0.270465
0.75	0.625	9.71445e-17
0.8125	0.625	-0.270465
0.875	0.625	-0.499753
0.9375	0.625	-0.652959
1	0.625	-0.706758

0	0.6875	-0.382495
0.0625	0.6875	-0.353379
0.125	0.6875	-0.270465
0.1875	0.6875	-0.146374
0.25	0.6875	-3.46945e-17
0.3125	0.6875	0.146374
0.375	0.6875	0.270465
0.4375	0.6875	0.353379
0.5	0.6875	0.382495
0.5625	0.6875	0.353379
0.625	0.6875	0.270465
0.6875	0.6875	0.146374
0.75	0.6875	7.63278e-17
0.8125	0.6875	-0.146374
0.875	0.6875	-0.270465
0.9375	0.6875	-0.353379
1	0.6875	-0.382495

0	0.75	-1.66533e-16
0.0625	0.75	-1.66533e-16
0.125	0.75	-5.55112e-17
0.1875	0.75	-2.77556e-17
0.25	0.75	-1.2326e-32
0.3125	0.75	2.77556e-17
0.375	0.75	5.55112e-17
0.4375	0.75	1.66533e-16
0.5	0.75	1.66533e-16
0.5625	0.75	2.22045e-16
0.625	0.75	5.55112e-17
0.6875	0.75	5.55112e-17
0.75	0.75	3.69779e-32
0.8125	0.75	-8.32667e-17
0.875	0.75	-1.66533e-16
0.9375	0.75	-1.11022e-16
1	0.75	-1.66533e-16

0	0.8125	0.382495
0.0625	0.8125	0.353379
0.125	0.8125	0.270465
0.1875	0.8125	0.146374
0.25	0.8125	2.77556e-17
0.3125	0.8125	-0.146374
0.375	0.8125	-0.270465
0.4375	0.8125	-0.353379
0.5	0.8125	-0.382495
0.5625	0.8125	-0.353379
0.625	0.8125	-0.270465
0.6875	0.8125	-0.146374
0.75	0.8125	-8.32667e-17
0.8125	0.8125	0.146374
0.875	0.8125	0.270465
0.9375	0.8125	0.353379
1	0.8125	0.382495

0	0.875	0.706758
0.0625	0.875	0.652959
0.125	0.875	0.499753
0.1875	0.875	0.270465
0.25	0.875	5.55112e-17
0.3125	0.875	-0.270465
0.375	0.875	-0.499753
0.4375	0.875	-0.652959
0.5	0.875	-0.706758
0.5625	0.875	-0.652959
0.625	0.875	-0.499753
0.6875	0.875	-0.270465
0.75	0.875	-1.11022e-16
0.8125	0.875	0.270465
0.875	0.875	0.499753
0.9375	0.875	0.652959
1	0.875	0.706758

0	0.9375	0.923424
0.0625	0.9375	0.853132
0.125	0.9375	0.652959
0.1875	0.9375	0.353379
0.25	0.9375	5.55112e-17
0.3125	0.9375	-0.353379
0.375	0.9375	-0.652959
0.4375	0.9375	-0.853132
0.5	0.9375	-0.923424
0.5625	0.9375	-0.853132
0.625	0.9375	-0.652959
0.6875	0.9375	-0.353379
0.75	0.9375	-1.66533e-16
0.8125	0.9375	0.353379
0.875	0.9375	0.652959
0.9375	0.9375	0.853132
1	0.9375	0.923424

0	1	0.999507
0.0625	1	0.923424
0.125	1	0.706758
0.1875	1	0.382495
0.25	1	5.55112e-17
0.3125	1	-0.382495
0.375	1	-0.706758
0.4375	1	-0.923424
0.5	1	-0.999507
0.5625	1	-0.923424
0.625	1	-0.706758
0.6875	1	-0.382495
0.75	1	-1.66533e-16
0.8125	1	0.382495
0.875	1	0.706758
0.9375	1	0.923424
1	1	0.999507


0	0	0.998027
0.0625	0	0.922056
0.125	0	0.705711
0.1875	0	0.381928
0.25	0	5.55112e-17
0.3125	0	-0.381928
0.375	0	-0.705711
0.4375	0	-0.922056
0.5	0	-0.998027
0.5625	0	-0.922056
0.625	0	-0.705711
0.6875	0	-0.381928
0.75	0	-1.66533e-16
0.8125	0	0.381928
0.875	0	0.705711
0.9375	0	0.922056
1	0	0.998027

0	0.0625	0.922056
0.0625	0.0625	0.851869
0.125	0.0625	0.651992
0.1875	0.0625	0.352856
0.25	0.0625	4.85723e-17
0.3125	0.0625	-0.352856
0.375	0.0625	-0.651992
0.4375	0.0625	-0.851869
0.5	0.0625	-0.922056
0.5625	0.0625	-0.851869
0.625	0.0625	-0.651992
0.6875	0.0625	-0.352856
0.75	0.0625	-1.73472e-16
0.8125	0.0625	0.352856
0.875	0.0625	0.651992
0.9375	0.0625	0.851869
1	0.0625	0.922056

0	0.125	0.705711
0.0625	0.125	0.651992
0.125	0.125	0.499013
0.1875	0.125	0.270064
0.25	0.125	4.16334e-17
0.3125	0.125	-0.270064
0.375	0.125	-0.499013
0.4375	0.125	-0.651992
0.5	0.125	-0.705711
0.5625	0.125	-0.651992
0.625	0.125	-0.499013
0.6875	0.125	-0.270064
0.75	0.125	-1.249e-16
0.8125	0.125	0.270064
0.875	0.125	0.499013
0.9375	0.125	0.651992
1	0.125	0.705711

0	0.1875	0.381928
0.0625	0.1875	0.352856
0.125	0.1875	0.270064
0.1875	0.1875	0.146158
0.25	0.1875	1.9082e-17
0.3125	0.1875	-0.146158
0.375	0.1875	-0.270064
0.4375	0.1875	-0.352856
0.5	0.1875	-0.381928
0.5625	0.1875	-0.352856
0.625	0.1875	-0.270064
0.6875	0.1875	-0.146158
0.75	0.1875	-9.19403e-17
0.8125	0.1875	0.146158
0.875	0.1875	0.270064
0.9375	0.1875	0.352856
1	0.1875	0.381928

0	0.25	5.55112e-17
0.0625	0.25	1.11022e-16
0.125	0.25	0
0.1875	0.25	5.55112e-17
0.25	0.25	6.16298e-33
0.3125	0.25	-5.55112e-17
0.375	0.25	0
0.4375	0.25	-5.55112e-17
0.5	0.25	-5.55112e-17
0.5625	0.25	-5.55112e-17
0.625	0.25	0
0.6875	0.25	-2.77556e-17
0.75	0.25	-1.2326e-32
0.8125	0.25	0
0.875	0.25	0
0.9375	0.25	1.11022e-16
1	0.25	5.55112e-17

0	0.3125	-0.381928
0.0625	0.3125	-0.352856
0.125	0.3125	-0.270064
0.1875	0.3125	-0.146158
0.25	0.3125	-2.77556e-17
0.3125	0.3125	0.146158
0.375	0.3125	0.270064
0.4375	0.3125	0.352856
0.5	0.3125	0.381928
0.5625	0.3125	0.352856
0.625	0.3125	0.270064
0.6875	0.3125	0.146158
0.75	0.3125	8.32667e-17
0.8125	0.3125	-0.146158
0.875	0.3125	-0.270064
0.9375	0.3125	-0.352856
1	0.3125	-0.381928

0	0.375	-0.705711
0.0625	0.375	-0.651992
0.125	0.375	-0.499013
0.1875	0.375	-0.270064
0.25	0.375	-5.55112e-17
0.3125	0.375	0.270064
0.375	0.375	0.499013
0.4375	0.375	0.651992
0.5	0.375	0.705711
0.5625	0.375	0.651992
0.625	0.375	0.499013
0.6875	0.375	0.270064
0.75	0.375	1.11022e-16
0.8125	0.375	-0.270064
0.875	0.375	-0.499013
0.9375	0.375	-0.651992
1	0.375	-0.705711

0	0.4375	-0.922056
0.0625	0.4375	-0.851869
0.125	0.4375	-0.651992
0.1875	0.4375	-0.352856
0.25	0.4375	-5.55112e-17
0.3125	0.4375	0.352856
0.375	0.4375	0.651992
0.4375	0.4375	0.851869
0.5	0.4375	0.922056
0.5625	0.4375	0.851869
0.625	0.4375	0.651992
0.6875	0.4375	0.352856
0.75	0.4375	1.66533e-16
0.8125	0.4375	-0.352856
0.875	0.4375	-0.651992
0.9375	0.4375	-0.851869
1	0.4375	-0.922056

0	0.5	-0.998027
0.0625	0.5	-0.922056
0.125	0.5	-0.705711
0.1875	0.5	-0.381928
0.25	0.5	-5.55112e-17
0.3125	0.5	0.381928
0.375	0.5	0.705711
0.4375	0.5	0.922056
0.5	0.5	0.998027
0.5625	0.5	0.922056
0.625	0.5	0.705711
0.6875	0.5	0.381928
0.75	0.5	1.66533e-16
0.8125	0.5	-0.381928
0.875	0.5	-0.705711
0.9375	0.5	-0.922056
1	0.5	-0.998027

0	0.5625	-0.922056
0.0625	0.5625	-0.851869
0.125	0.5625	-0.651992
0.1875	0.5625	-0.352856
0.25	0.5625	-6.245e-17
0.3125	0.5625	0.352856
0.375	0.5625	0.651992
0.4375	0.5625	0.851869
0.5	0.5625	0.922056
0.5625	0.5625	0.851869
0.625	0.5625	0.651992
0.6875	0.5625	0.352856
0.75	0.5625	1.59595e-16
0.8125	0.5625	-0.352856
0.875	0.5625	-0.651992
0.9375	0.5625	-0.851869
1	0.5625	-0.922056

0	0.625	-0.705711
0.0625	0.625	-0.651992
0.125	0.625	-0.499013
0.1875	0.625	-0.270064
0.25	0.625	-6.93889e-17
0.3125	0.625	0.270064
0.375	0.625	0.499013
0.4375	0.625	0.651992
0.5	0.625	0.705711
0.5625	0.625	0.651992
0.625	0.625	0.499013
0.6875	0.625	0.270064
0.75	0.625	9.71445e-17
0.8125	0.625	-0.270064
0.875	0.625	-0.499013
0.9375	0.625	-0.651992
1	0.625	-0.705711

0	0.6875	-0.381928
0.0625	0.6875	-0.352856
0.125	0.6875	-0.270064
0.1875	0.6875	-0.146158
0.25	0.6875	-3.46945e-17
0.3125	0.6875	0.146158
0.375	0.6875	0.270064
0.4375	0.6875	0.352856
0.5	0.6875	0.381928
0.5625	0.6875	0.352856
0.625	0.6875	0.270064
0.6875	0.6875	0.146158
0.75	0.6875	7.63278e-17
0.8125	0.6875	-0.146158
0.875	0.6875	-0.270064
0.9375	0.6875	-0.352856
1	0.6875	-0.381928

0	0.75	-1.66533e-16
0.0625	0.75	-1.11022e-16
0.125	0.75	-1.66533e-16
0.1875	0.75	-2.77556e-17
0.25	0.75	-1.2326e-32
0.3125	0.75	2.77556e-17
0.375	0.75	1.66533e-16
0.4375	0.75	1.66533e-16
0.5	0.75	1.66533e-16
0.5625	0.75	1.66533e-16
0.625	0.75	1.66533e-16
0.6875	0.75	5.55112e-17
0.75	0.75	3.69779e-32
0.8125	0.75	-8.32667e-17
0.875	0.75	-1.66533e-16
0.9375	0.75	-1.11022e-16
1	0.75	-1.66533e-16

0	0.8125	0.381928
0.0625	0.8125	0.352856
0.125	0.8125	0.270064
0.1875	0.8125	0.146158
0.25	0.8125	2.77556e-17
0.3125	0.8125	-0.146158
0.375	0.8125	-0.270064
0.4375	0.8125	-0.352856
0.5	0.8125	-0.381928
0.5625	0.8125	-0.352856
0.625	0.8125	-0.270064
0.6875	0.8125	-0.146158
0.75	0.8125	-8.32667e-17
0.8125	0.8125	0.146158
0.875	0.8125	0.270064
0.9375	0.8125	0.352856
1	0.8125	0.381928

0	0.875	0.705711
0.0625	0.875	0.651992
0.125	0.875	0.499013
0.1875	0.875	0.270064
0.25	0.875	5.55112e-17
0.3125	0.875	-0.270064
0.375	0.875	-0.499013
0.4375	0.875	-0.651992
0.5	0.875	-0.705711
0.5625	0.875	-0.651992
0.625	0.875	-0.499013
0.6875	0.875	-0.270064
0.75	0.875	-1.11022e-16
0.8125	0.875	0.270064
0.875	0.875	0.499013
0.9375	0.875	0.651992
1	0.875	0.705711

0	0.9375	0.922056
0.0625	0.9375	0.851869
0.125	0.9375	0.651992
0.1875	0.9375	0.352856
0.25	0.9375	5.55112e-17
0.3125	0.9375	-0.352856
0.375	0.9375	-0.651992
0.4375	0.9375	-0.851869
0.5	0.9375	-0.922056
0.5625	0.9375	-0.851869
0.625	0.9375	-0.651992
0.6875	0.9375	-0.352856
0.75	0.9375	-1.66533e-16
0.8125	0.9375	0.352856
0.875	0.9375	0.651992
0.9375	0.9375	0.851869
1	0.9375	0.922056

0	1	0.998027
0.0625	1	0.922056
0.125	1	0.705711
0.1875	1	0.381928
0.25	1	5.55112e-17
0.3125	1	-0.381928
0.375	1	-0.705711
0.4375	1	-0.922056
0.5	1	-0.998027
0.5625	1	-0.922056
0.625	1	-0.705711
0.6875	1	-0.381928
0.75	1	-1.66533e-16
0.8125	1	0.381928
0.875	1	0.705711
0.9375	1	0.922056
1	1	0.998027


0	0	0.995562
0.0625	0	0.919779
0.125	0	0.703969
0.1875	0	0.380985
0.25	0	5.55112e-17
0.3125	0	-0.380985
0.375	0	-0.703969
0.4375	0	-0.919779
0.5	0	-0.995562
0.5625	0	-0.919779
0.625	0	-0.703969
0.6875	0	-0.380985
0.75	0	-1.66533e-16
0.8125	0	0.380985
0.875	0	0.703969
0.9375	0	0.919779
1	0	0.995562

0	0.0625	0.919779
0.0625	0.0625	0.849765
0.125	0.0625	0.650382
0.1875	0.0625	0.351984
0.25	0.0625	4.85723e-17
0.3125	0.0625	-0.351984
0.375	0.0625	-0.650382
0.4375	0.0625	-0.849765
0.5	0.0625	-0.919779
0.5625	0.0625	-0.849765
0.625	0.0625	-0.650382
0.6875	0.0625	-0.351984
0.75	0.0625	-1.73472e-16
0.8125	0.0625	0.351984
0.875	0.0625	0.650382
0.9375	0.0625	0.849765
1	0.0625	0.919779

0	0.125	0.703969
0.0625	0.125	0.650382
0.125	0.125	0.497781
0.1875	0.125	0.269397
0.25	0.125	4.16334e-17
0.3125	0.125	-0.269397
0.375	0.125	-0.497781
0.4375	0.125	-0.650382
0.5	0.125	-0.703969
0.5625	0.125	-0.650382
0.625	0.125	-0.497781
0.6875	0.125	-0.269397
0.75	0.125	-1.249e-16
0.8125	0.125	0.269397
0.875	0.125	0.497781
0.9375	0.125	0.650382
1	0.125	0.703969

0	0.1875	0.380985
0.0625	0.1875	0.351984
0.125	0.1875	0.269397
0.1875	0.1875	0.145797
0.25	0.1875	1.9082e-17
0.3125	0.1875	-0.145797
0.375	0.1875	-0.269397
0.4375	0.1875	-0.351984
0.5	0.1875	-0.380985
0.5625	0.1875	-0.351984
0.625	0.1875	-0.269397
0.6875	0.1875	-0.145797
0.75	0.1875	-9.19403e-17
0.8125	0.1875	0.145797
0.875	0.1875	0.269397
0.9375	0.1875	0.351984
1	0.1875	0.380985

0	0.25	5.55112e-17
0.0625	0.25	0
0.125	0.25	0
0.1875	0.25	5.55112e-17
0.25	0.25	6.16298e-33
0.3125	0.25	-5.55112e-17
0.375	0.25	0
0.4375	0.25	-1.11022e-16
0.5	0.25	-5.55112e-17
0.5625	0.25	-5.55112e-17
0.625	0.25	0
0.6875	0.25	-2.77556e-17
0.75	0.25	-1.2326e-32
0.8125	0.25	0
0.875	0.25	0
0.9375	0.25	5.55112e-17
1	0.25	5.55112e-17

0	0.3125	-0.380985
0.0625	0.3125	-0.351984
0.125	0.3125	-0.269397
0.1875	0.3125	-0.145797
0.25	0.3125	-2.77556e-17
0.3125	0.3125	0.145797
0.375	0.3125	0.269397
0.4375	0.3125	0.351984
0.5	0.3125	0.380985
0.5625	0.3125	0.351984
0.625	0.3125	0.269397
0.6875	0.3125	0.145797
0.75	0.3125	8.32667e-17
0.8125	0.3125	-0.145797
0.875	0.3125	-0.269397
0.9375	0.3125	-0.351984
1	0.3125	-0.380985

0	0.375	-0.703969
0.0625	0.375	-0.650382
0.125	0.375	-0.497781
0.1875	0.375	-0.269397
0.25	0.375	-5.55112e-17
0.3125	0.375	0.269397
0.375	0.375	0.497781
0.4375	0.375	0.650382
0.5	0.375	0.703969
0.5625	0.375	0.650382
0.625	0.375	0.497781
0.6875	0.375	0.269397
0.75	0.375	1.11022e-16
0.8125	0.375	-0.269397
0.875	0.375	-0.497781
0.9375	0.375	-0.650382
1	0.375	-0.703969

0	0.4375	-0.919779
0.0625	0.4375	-0.849765
0.125	0.4375	-0.650382
0.1875	0.4375	-0.351984
0.25	0.4375	-5.55112e-17
0.3125	0.4375	0.351984
0.375	0.4375	0.650382
0.4375	0.4375	0.849765
0.5	0.4375	0.919779
0.5625	0.4375	0.849765
0.625	0.4375	0.650382
0.6875	0.4375	0.351984
0.75	0.4375	1.66533e-16
0.8125	0.4375	-0.351984
0.875	0.4375	-0.650382
0.9375	0.4375	-0.849765
1	0.4375	-0.919779

0	0.5	-0.995562
0.0625	0.5	-0.919779
0.125	0.5	-0.703969
0.1875	0.5	-0.380985
0.25	0.5	-5.55112e-17
0.3125	0.5	0.380985
0.375	0.5	0.703969
0.4375	0.5	0.919779
0.5	0.5	0.995562
0.5625	0.5	0.919779
0.625	0.5	0.703969
0.6875	0.5	0.380985
0.75	0.5	1.66533e-16
0.8125	0.5	-0.380985
0.875	0.5	-0.703969
0.9375	0.5	-0.919779
1	0.5	-0.995562

0	0.5625	-0.919779
0.0625	0.5625	-0.849765
0.125	0.5625	-0.650382
0.1875	0.5625	-0.351984
0.25	0.5625	-6.245e-17
0.3125	0.5625	0.351984
0.375	0.5625	0.650382
0.4375	0.5625	0.849765
0.5	0.5625	0.919779
0.5625	0.5625	0.849765
0.625	0.5625	0.650382
0.6875	0.5625	0.351984
0.75	0.5625	1.59595e-16
0.8125	0.5625	-0.351984
0.875	0.5625	-0.650382
0.9375	0.5625	-0.849765
1	0.5625	-0.919779

0	0.625	-0.703969
0.0625	0.625	-0.650382
0.125	0.625	-0.497781
0.1875	0.625	-0.269397
0.25	0.625	-6.93889e-17
0.3125	0.625	0.269397
0.375	0.625	0.497781
0.4375	0.625	0.650382
0.5	0.625	0.703969
0.5625	0.625	0.650382
0.625	0.625	0.497781
0.6875	0.625	0.269397
0.75	0.625	9.71445e-17
0.8125	0.625	-0.269397
0.875	0.625	-0.497781
0.9375	0.625	-0.650382
1	0.625	-0.703969

0	0.6875	-0.380985
0.0625	0.6875	-0.351984
0.125	0.6875	-0.269397
0.1875	0.6875	-0.145797
0.25	0.6875	-3.46945e-17
0.3125	0.6875	0.145797
0.375	0.6875	0.269397
0.4375	0.6875	0.351984
0.5	0.6875	0.380985
0.5625	0.6875	0.351984
0.625	0.6875	0.269397
0.6875	0.6875	0.145797
0.75	0.6875	7.63278e-17
0.8125	0.6875	-0.145797
0.875	0.6875	-0.269397
0.9375	0.6875	-0.351984
1	0.6875	-0.380985

0	0.75	-1.66533e-16
0.0625	0.75	-2.22045e-16
0.125	0.75	-1.66533e-16
0.1875	0.75	-2.77556e-17
0.25	0.75	-1.2326e-32
0.3125	0.75	2.77556e-17
0.375	0.75	1.66533e-16
0.4375	0.75	1.11022e-16
0.5	0.75	1.66533e-16
0.5625	0.75	1.66533e-16
0.625	0.75	1.66533e-16
0.6875	0.75	5.55112e-17
0.75	0.75	3.69779e-32
0.8125	0.75	-8.32667e-17
0.875	0.75	-1.66533e-16
0.9375	0.75	-1.66533e-16
1	0.75	-1.66533e-16

0	0.8125	0.380985
0.0625	0.8125	0.351984
0.125	0.8125	0.269397
0.1875	0.8125	0.145797
0.25	0.8125	2.77556e-17
0.3125	0.8125	-0.145797
0.375	0.8125	-0.269397
0.4375	0.8125	-0.351984
0.5	0.8125	-0.380985
0.5625	0.8125	-0.351984
0.625	0.8125	-0.269397
0.6875	0.8125	-0.145797
0.75	0.8125	-8.32667e-17
0.8125	0.8125	0.145797
0.875	0.8125	0.269397
0.9375	0.8125	0.351984
1	0.8125	0.380985

0	0.875	0.703969
0.0625	0.875	0.650382
0.125	0.875	0.497781
0.1875	0.875	0.269397
0.25	0.875	5.55112e-17
0.3125	0.875	-0.269397
0.375	0.875	-0.497781
0.4375	0.875	-0.650382
0.5	0.875	-0.703969
0.5625	0.875	-0.650382
0.625	0.875	-0.497781
0.6875	0.875	-0.269397
0.75	0.875	-1.11022e-16
0.8125	0.875	0.269397
0.875	0.875	0.497781
0.9375	0.875	0.650382
1	0.875	0.703969

0	0.9375	0.919779
0.0625	0.9375	0.849765
0.125	0.9375	0.650382
0.1875	0.9375	0.351984
0.25	0.9375	5.55112e-17
0.3125	0.9375	-0.351984
0.375	0.9375	-0.650382
0.4375	0.9375	-0.849765
0.5	0.9375	-0.919779
0.5625	0.9375	-0.849765
0.625	0.9375	-0.650382
0.6875	0.9375	-0.351984
0.75	0.9375	-1.66533e-16
0.8125	0.9375	0.351984
0.875	0.9375	0.650382
0.9375	0.9375	0.849765
1	0.9375	0.919779

0	1	0.995562
0.0625	1	0.919779
0.125	1	0.703969
0.1875	1	0.380985
0.25	1	5.55112e-17
0.3125	1	-0.380985
0.375	1	-0.703969
0.4375	1	-0.919779
0.5	1	-0.995562
0.5625	1	-0.919779
0.625	1	-0.703969
0.6875	1	-0.380985
0.75	1	-1.66533e-16
0.8125	1	0.380985
0.875	1	0.703969
0.9375	1	0.919779
1	1	0.995562


0	0	0.992115
0.0625	0	0.916594
0.125	0	0.701531
0.1875	0	0.379666
0.25	0	0
0.3125	0	-0.379666
0.375	0	-0.701531
0.4375	0	-0.916594
0.5	0	-0.992115
0.5625	0	-0.916594
0.625	0	-0.701531
0.6875	0	-0.379666
0.75	0	-2.22045e-16
0.8125	0	0.379666
0.875	0	0.701531
0.9375	0	0.916594
1	0	0.992115

0	0.0625	0.916594
0.0625	0.0625	0.846823
0.125	0.0625	0.64813
0.1875	0.0625	0.350766
0.25	0.0625	2.08167e-17
0.3125	0.0625	-0.350766
0.375	0.0625	-0.64813
0.4375	0.0625	-0.846823
0.5	0.0625	-0.916594
0.5625	0.0625	-0.846823
0.625	0.0625	-0.64813
0.6875	0.0625	-0.350766
0.75	0.0625	-2.01228e-16
0.8125	0.0625	0.350766
0.875	0.0625	0.64813
0.9375	0.0625	0.846823
1	0.0625	0.916594

0	0.125	0.701531
0.0625	0.125	0.64813
0.125	0.125	0.496057
0.1875	0.125	0.268464
0.25	0.125	4.16334e-17
0.3125	0.125	-0.268464
0.375	0.125	-0.496057
0.4375	0.125	-0.64813
0.5	0.125	-0.701531
0.5625	0.125	-0.64813
0.625	0.125	-0.496057
0.6875	0.125	-0.268464
0.75	0.125	-1.249e-16
0.8125	0.125	0.268464
0.875	0.125	0.496057
0.9375	0.125	0.64813
1	0.125	0.701531

0	0.1875	0.379666
0.0625	0.1875	0.350766
0.125	0.1875	0.268464
0.1875	0.1875	0.145292
0.25	0.1875	1.9082e-17
0.3125	0.1875	-0.145292
0.375	0.1875	-0.268464
0.4375	0.1875	-0.350766
0.5	0.1875	-0.379666
0.5625	0.1875	-0.350766
0.625	0.1875	-0.268464
0.6875	0.1875	-0.145292
0.75	0.1875	-9.19403e-17
0.8125	0.1875	0.145292
0.875	0.1875	0.268464
0.9375	0.1875	0.350766
1	0.1875	0.379666

0	0.25	0
0.0625	0.25	0
0.125	0.25	1.11022e-16
0.1875	0.25	2.77556e-17
0.25	0.25	6.16298e-33
0.3125	0.25	0
0.375	0.25	-1.11022e-16
0.4375	0.25	-1.11022e-16
0.5	0.25	0
0.5625	0.25	-5.55112e-17
0.625	0.25	-1.11022e-16
0.6875	0.25	-5.55112e-17
0.75	0.25	0
0.8125	0.25	2.77556e-17
0.875	0.25	5.55112e-17
0.9375	0.25	1.11022e-16
1	0.25	0

0	0.3125	-0.379666
0.0625	0.3125	-0.350766
0.125	0.3125	-0.268464
0.1875	0.3125	-0.145292
0.25	0.3125	-1.38778e-17
0.3125	0.3125	0.145292
0.375	0.3125	0.268464
0.4375	0.3125	0.350766
0.5	0.3125	0.379666
0.5625	0.3125	0.350766
